Ticker,Name,Category,YTD,4W,1Y,3Y,5Y,10Y,Yield,Rating,Neg. Yr
DNLCX,BNY Mellon Active MidCap Fund;C,Mid-Cap Blend,20.36,-inf,23.44,17.07,8.51,11.44,-inf,2,False
DNLRX,BNY Mellon Active MidCap Fund;I,Mid-Cap Blend,21.6,-inf,24.8,18.37,9.7,12.63,-inf,3,False
DGLAX,BNY Mellon Global Stock Fund;A,nan,12.22,-inf,18.87,22.64,16.69,12.81,-inf,3,False
DGLCX,BNY Mellon Global Stock Fund;C,nan,11.46,-inf,17.91,21.7,15.8,11.95,-inf,3,False
DGLRX,BNY Mellon Global Stock Fund;I,nan,12.53,-inf,19.14,22.93,16.99,13.14,-inf,3,False
DISAX,BNY Mellon International Stock Fund;A,Foreign Large Growth,6.45,-inf,12.64,19.25,14.3,9.71,-inf,3,False
DISCX,BNY Mellon International Stock Fund;C,Foreign Large Growth,5.77,-inf,11.85,18.41,13.48,8.9,-inf,3,False
DISRX,BNY Mellon International Stock Fund;I,Foreign Large Growth,6.83,-inf,13.04,19.66,14.68,10.09,-inf,3,False
DSGAX,BNY Mellon Select Managers Small Cap Growth Fund;A,Small Growth,10.05,-inf,8.74,25.78,17.25,13.97,-inf,3,False
DSGCX,BNY Mellon Select Managers Small Cap Growth Fund;C,Small Growth,9.3,-inf,7.96,24.89,16.4,13.15,-inf,3,False
DSGIX,BNY Mellon Select Managers Small Cap Growth Fund;I,Small Growth,10.37,-inf,9.1,26.11,17.58,14.31,-inf,3,False
DMVAX,BNY Mellon Select Managers Small Cap Value Fund;A,Small Blend,18.52,-inf,21.64,21.85,10.65,12.07,-inf,3,False
DMECX,BNY Mellon Select Managers Small Cap Value Fund;C,Small Blend,17.68,-inf,20.71,20.95,9.82,11.25,-inf,3,False
DMVIX,BNY Mellon Select Managers Small Cap Value Fund;I,Small Blend,18.82,-inf,22.0,22.23,10.99,12.44,-inf,3,False
DPUAX,BNY Mellon US Equity Fund;A,Large Growth,17.83,-inf,23.74,24.09,17.39,13.91,-inf,2,False
DPUCX,BNY Mellon US Equity Fund;C,Large Growth,17.0,-inf,22.78,23.15,16.49,13.04,-inf,1,False
DPUIX,BNY Mellon US Equity Fund;I,Large Growth,18.17,-inf,24.15,24.51,17.77,14.31,-inf,2,False
DSM,BNY Mellon Strategic Municipal Bond Fund Inc.,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
LEO,BNY Mellon Strategic Municipals Inc.,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
DTCCX,BNY Mellon Sustainable US Equity Fund;C,Large Blend,22.07,-inf,25.44,27.8,16.65,14.14,-inf,3,False
DSDDX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
DSIGX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
DSYDX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
GPGAX,BNY Mellon US Mortgage Fund;A,,-inf,-inf,-1.34,2.62,1.8,1.45,-inf,-1,False
GPNCX,BNY Mellon US Mortgage Fund;C,,-inf,-inf,-2.08,1.82,0.99,0.64,-inf,-1,False
DRGMX,BNY Mellon US Mortgage Fund;Z,,-inf,-inf,-1.26,2.71,1.91,1.56,-inf,-1,False
PGROX,BNY Mellon Worldwide Growth Fund;A,nan,18.99,-inf,25.12,28.54,19.0,13.54,-inf,3,False
PGRCX,BNY Mellon Worldwide Growth Fund;C,nan,18.17,-inf,24.19,27.58,18.12,12.7,-inf,3,False
CFAAX,American Funds Bond Fund of America;529-A,,-inf,-inf,-0.77,5.95,4.15,3.22,-inf,-1,False
CFACX,American Funds Bond Fund of America;529-C,,-inf,-inf,-1.51,5.17,3.38,2.45,-inf,-1,False
CFAEX,American Funds Bond Fund of America;529-E,,-inf,-inf,-0.96,5.75,3.95,3.01,-inf,-1,False
CFAFX,American Funds Bond Fund of America;529-F-1,,-inf,-inf,-0.6,6.17,4.38,3.46,-inf,-1,False
ABNDX,American Funds Bond Fund of America;A,,-inf,-inf,-0.72,6.0,4.21,3.3,-inf,-1,False
BFACX,American Funds Bond Fund of America;C,,-inf,-inf,-1.46,5.21,3.42,2.5,-inf,-1,False
BFAFX,American Funds Bond Fund of America;F1,,-inf,-inf,-0.77,5.96,4.17,3.27,-inf,-1,False
ABNFX,American Funds Bond Fund of America;F2,,-inf,-inf,-0.49,6.26,4.48,3.56,-inf,-1,False
RBFAX,American Funds Bond Fund of America;R1,,-inf,-inf,-1.46,5.21,3.43,2.52,-inf,-1,False
RBFBX,American Funds Bond Fund of America;R2,,-inf,-inf,-1.46,5.22,3.44,2.53,-inf,-1,False
RBFCX,American Funds Bond Fund of America;R3,,-inf,-inf,-1.02,5.69,3.9,2.99,-inf,-1,False
RBFEX,American Funds Bond Fund of America;R4,,-inf,-inf,-0.72,6.01,4.22,3.31,-inf,-1,False
RBFFX,American Funds Bond Fund of America;R5,,-inf,-inf,-0.43,6.32,4.53,3.61,-inf,-1,False
RBFGX,American Funds Bond Fund of America;R6,,-inf,-inf,-0.38,6.38,4.58,3.67,-inf,-1,False
BIF,Boulder Growth & Income Fund Inc.,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
BOYAX,Boyar Value Fund;A,Large Value,15.04,-inf,19.49,14.35,9.06,11.29,-inf,3,False
BCPIX,Brandes Core Plus Fixed Income Fund;I,Intermediate Core-Plus Bond,0.16,-inf,0.39,4.63,3.24,3.39,-inf,2,False
BEMAX,Brandes Emerging Markets Value Fund;A,Diversified Emerging Mkts,-1.47,-inf,3.7,4.1,3.59,2.85,-inf,1,False
BEMIX,Brandes Emerging Markets Value Fund;I,Diversified Emerging Mkts,-1.36,-inf,3.9,4.34,3.81,3.11,-inf,1,False
BGEAX,Brandes Global Equity Fund;A,nan,13.55,-inf,22.04,13.11,8.01,8.53,-inf,2,False
BGVIX,Brandes Global Equity Fund;I,nan,13.84,-inf,22.37,13.4,8.28,8.81,-inf,3,False
BIEAX,Brandes International Equity Fund;A,Foreign Large Value,6.82,-inf,13.46,7.99,5.27,6.22,-inf,3,False
BIIEX,Brandes International Equity Fund;I,Foreign Large Value,7.06,-inf,13.73,8.27,5.52,6.46,-inf,3,False
SMARX,Brandes Separately Managed Account Reserve Trust,Corporate Bond,1.34,-inf,1.55,5.38,3.95,5.23,-inf,3,False
BUVAX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BUVIX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BUVRX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BRGIX,Bridges Investment Fund,Large Growth,22.22,-inf,27.38,29.68,19.4,15.9,-inf,2,False
BRAGX,Bridgeway Aggressive Investors 1 Fund,Mid-Cap Blend,18.78,-inf,18.37,19.73,8.34,12.42,-inf,2,False
BRBPX,Bridgeway Managed Volatility Fund,Options Trading,6.35,-inf,8.21,10.21,6.67,5.73,-inf,3,False
BOSVX,Bridgeway Omni Small-Cap Value Fund,Small Value,43.91,-inf,48.3,20.12,7.76,12.11,-inf,3,False
BOTSX,Bridgeway Omni Tax-Managed Small-Cap Value Fund,Small Value,42.47,-inf,47.17,18.88,7.26,11.72,-inf,2,False
BRUSX,Bridgeway Ultra-Small Company Fund,Small Value,29.97,-inf,31.61,25.06,10.38,11.59,-inf,3,False
DSHFX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
DSHZX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
INF,Interferie S.A.,,-inf,-inf,0,0,0,0,-inf,-1,False
BGLAX,Brookfield Global Listed Infrastructure Fund;A,,-inf,-inf,16.43,11.43,6.84,N/A,-inf,-1,True
BGLYX,Brookfield Global Listed Infrastructure Fund;I,Infrastructure,9.92,-inf,16.76,11.71,7.11,7.23,-inf,2,False
BLRYX,Brookfield Global Listed Real Estate Fund;I,Global Real Estate,17.93,-inf,23.89,9.18,6.04,8.78,-inf,2,False
CCCAX,Brookfield CC Brookfield Midstream Focus Fd;A,,-inf,-inf,33.52,-1.7,-5.33,-1.2,-inf,-1,False
CCCCX,Brookfield CC Brookfield Midstream Focus Fd;C,,-inf,-inf,32.9,-2.38,-6.01,-1.92,-inf,-1,False
CCCNX,Brookfield CC Brookfield Midstream Focus Fd;I,,-inf,-inf,33.96,-1.38,-5.07,-0.94,-inf,-1,False
OEQIX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BIAVX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BADAX,Brown Advisory Equity Income Fund;Advisor,,-inf,-inf,25.51,20.6,13.79,N/A,-inf,-1,True
BIADX,Brown Advisory Equity Income Fund;Investor,,-inf,-inf,25.78,20.92,14.07,N/A,-inf,-1,True
BAFAX,Brown Advisory Flexible Equity Fund;Advisor,Large Growth,20.34,-inf,26.46,28.07,18.72,16.3,-inf,3,False
BIAFX,Brown Advisory Flexible Equity Fund;Investor,Large Growth,20.64,-inf,26.74,28.38,19.0,16.58,-inf,3,False
BAIAX,Brown Advisory Intermediate Income Fund;Advisor,,-inf,-inf,-1.48,3.52,2.59,1.9,-inf,-1,False
BIAIX,Brown Advisory Intermediate Income Fund;Investor,,-inf,-inf,-1.2,3.79,2.84,2.16,-inf,-1,False
BIAMX,Brown Advisory Maryland Bond Fund;Investor,Muni Single State Interm,1.53,-inf,2.03,3.67,3.26,2.32,-inf,3,False
BAUAX,Brown Advisory Small-Cap Fundamental Value Fund;Advisor,Small Blend,26.36,-inf,30.73,15.53,7.49,11.36,-inf,2,False
BIAUX,Brown Advisory Small-Cap Fundamental Value Fund;Investor,Small Blend,26.62,-inf,31.07,15.83,7.76,11.64,-inf,2,False
BASAX,Brown Advisory Small-Cap Growth Fund;Advisor,Small Growth,3.53,-inf,4.57,24.67,15.33,14.44,-inf,3,False
BAFSX,Brown Advisory Small-Cap Growth Fund;Institutional,Small Growth,3.92,-inf,4.97,25.18,15.79,14.88,-inf,3,False
BIASX,Brown Advisory Small-Cap Growth Fund;Investor,Small Growth,3.77,-inf,4.82,24.98,15.61,14.72,-inf,3,False
BAFYX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BIAYX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BCIIX,Brown Capital Management International Eqty;Inv,Foreign Large Growth,2.33,-inf,8.03,17.75,11.84,10.22,-inf,3,False
BCMSX,Brown Capital Management Mid Company Fund;Investor,Mid-Cap Growth,10.98,-inf,12.75,34.06,21.08,13.65,-inf,3,False
BCSSX,Brown Capital Management Small Company Fund;Institutional,,-inf,-inf,-5.49,24.7,18.52,17.32,-inf,-1,False
BCSIX,Brown Capital Management Small Company Fund;Investor,,-inf,-inf,-5.67,24.45,18.28,17.09,-inf,-1,False
BRUFX,Bruce Fund,Allocation--50% to 70% Equity,11.79,-inf,18.24,17.24,11.62,10.47,-inf,3,False
BUFBX,Buffalo Flexible Income Fund;Invest,Allocation--85%+ Equity,23.83,-inf,30.22,14.96,9.2,8.46,-inf,1,False
BUFGX,Buffalo Growth Fund;Investor,Large Growth,17.29,-inf,22.65,29.02,20.09,16.21,-inf,2,False
BUFEX,Buffalo Large Cap Fund;Invest,Large Growth,23.11,-inf,26.28,30.26,20.77,17.99,-inf,3,False
BUFMX,Buffalo Mid Cap Fund;Invest,Mid-Cap Growth,9.53,-inf,13.46,29.84,16.89,13.75,-inf,3,False
BWNYX,Bullfinch Greater Western New York Series,Mid-Cap Blend,7.86,-inf,13.36,11.03,5.16,7.63,-inf,1,False
Ticker,Name,Category,YTD,4W,1Y,3Y,5Y,10Y,Yield,Rating,Neg. Yr
BWNYX,Bullfinch Greater Western New York Series,Mid-Cap Blend,10.96,-inf,13.36,11.03,5.16,7.63,-inf,1,False
Ticker,Name,Category,YTD,4W,1Y,3Y,5Y,10Y,Yield,Rating,Neg. Yr
BWNYX,Bullfinch Greater Western New York Series,Mid-Cap Blend,10.96,-inf,13.36,11.03,5.16,7.63,-inf,1,False
BUNRX,Bullfinch Unrestricted Series,nan,nan,0.3790765149774954,18.14,15.82,8.64,10.48,nan,-1,N
CHY,Calamos Convertible & High Income Fund,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
CHI,Calamos Convertible Opportunities & Income Fund,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
CHW,Calamos Global Dynamic Income Fund,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
CGO,Calamos Global Total Return Fund,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
CCVIX,Calamos Convertible Fund;A,Convertibles,4.77,-inf,4.44,23.7,16.22,11.04,-inf,3,False
CCVCX,Calamos Convertible Fund;C,Convertibles,4.03,-inf,3.66,22.78,15.36,10.22,-inf,3,False
CICVX,Calamos Convertible Fund;I,Convertibles,5.04,-inf,4.71,24.0,16.51,11.32,-inf,3,False
CNWGX,Calamos Evolving World Growth Fund;A,,-inf,-inf,-4.35,20.25,14.22,6.3,-inf,-1,False
CNWDX,Calamos Evolving World Growth Fund;C,,-inf,-inf,-5.05,19.34,13.35,5.51,-inf,-1,False
CNWIX,Calamos Evolving World Growth Fund;I,,-inf,-inf,-4.09,20.53,14.49,6.56,-inf,-1,False
CAGEX,Calamos Global Equity Fund;A,World Large-Stock Growth,15.07,-inf,16.72,30.4,19.37,13.06,-inf,3,False
CCGEX,Calamos Global Equity Fund;C,World Large-Stock Growth,14.18,-inf,15.76,29.39,18.47,12.22,-inf,3,False
CIGEX,Calamos Global Equity Fund;I,World Large-Stock Growth,15.4,-inf,16.99,30.71,19.66,13.34,-inf,3,False
CVGRX,Calamos Growth Fund;A,Large Growth,20.99,-inf,22.75,30.78,20.32,15.0,-inf,2,False
CVGCX,Calamos Growth Fund;C,Large Growth,20.16,-inf,21.8,29.82,19.43,14.15,-inf,2,False
CGRIX,Calamos Growth Fund;I,Large Growth,21.25,-inf,23.06,31.12,20.62,15.29,-inf,2,False
CHYDX,Calamos High Income Opportunities Fund;A,High Yield Bond,4.97,-inf,6.49,8.33,5.3,5.09,-inf,3,False
CCHYX,Calamos High Income Opportunities Fund;C,High Yield Bond,4.17,-inf,5.75,7.57,4.52,4.3,-inf,2,False
CIHYX,Calamos High Income Opportunities Fund;I,High Yield Bond,5.21,-inf,6.87,8.64,5.58,5.36,-inf,3,False
CVAAX,Calamos Select Fund;A,Large Blend,20.88,-inf,25.66,23.11,14.4,12.41,-inf,2,False
CVACX,Calamos Select Fund;C,Large Blend,20.06,-inf,24.75,22.22,13.56,11.57,-inf,2,False
CVAIX,Calamos Select Fund;I,Large Blend,21.19,-inf,25.96,23.39,14.69,12.69,-inf,2,False
CTCSX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
CTRAX,Calamos Total Return Bond Fund;A,,-inf,-inf,-1.18,4.81,3.21,2.82,-inf,-1,False
CTRCX,Calamos Total Return Bond Fund;C,,-inf,-inf,-1.83,4.03,2.45,2.05,-inf,-1,False
CTRIX,Calamos Total Return Bond Fund;I,,-inf,-inf,-0.94,5.07,3.47,3.07,-inf,-1,False
CSQ,Calamos Strategic Total Return Fund,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
COAGX,Caldwell & Orkin - Gator Capital Long/Short Fund,Long-Short Equity,23.21,-inf,28.57,21.84,7.99,5.47,-inf,2,False
CLDAX,Calvert Core Bond Fund;A,,-inf,-inf,-1.78,10.56,7.15,5.81,-inf,-1,False
CYBAX,Calvert High Yield Bond Fund;A,High Yield Bond,1.85,-inf,3.69,6.87,4.63,5.37,-inf,3,False
CHBCX,Calvert High Yield Bond Fund;C,High Yield Bond,1.07,-inf,2.93,6.08,3.86,4.47,-inf,1,False
CYBIX,Calvert High Yield Bond Fund;I,High Yield Bond,2.1,-inf,3.95,7.13,4.93,5.71,-inf,3,False
CFICX,Calvert Income Fund;A,Corporate Bond,1.62,-inf,2.04,8.09,5.54,4.42,-inf,3,False
CIFCX,Calvert Income Fund;C,Corporate Bond,0.92,-inf,1.22,7.27,4.73,3.64,-inf,2,False
CDICX,Calvert Short Duration Income Fund;C,Short-Term Bond,-0.06,-inf,0.25,3.08,2.0,1.75,-inf,2,False
CULAX,Calvert Ultra-Short Duration Income Fund;A,Ultrashort Bond,0.39,-inf,0.55,1.45,1.4,1.3,-inf,3,False
CGAEX,Calvert Global Energy Solutions Fund;A,World Small/Mid Stock,5.91,-inf,8.2,32.1,18.61,10.42,-inf,3,False
CGACX,Calvert Global Energy Solutions Fund;C,World Small/Mid Stock,5.19,-inf,7.38,31.11,17.71,9.49,-inf,3,False
CAEIX,Calvert Global Energy Solutions Fund;I,World Small/Mid Stock,6.13,-inf,8.5,32.4,18.95,10.86,-inf,3,False
CTTLX,Calvert Responsible Municipal Income Fund;A,Muni National Interm,0.17,-inf,0.25,3.86,3.5,3.03,-inf,3,False
CSIBX,Calvert Bond Fund;A,Intermediate Core-Plus Bond,0.26,-inf,0.33,5.35,4.04,3.47,-inf,3,False
CSBCX,Calvert Bond Fund;C,,-inf,-inf,-0.41,4.54,3.21,2.63,-inf,-1,False
CALCX,Calvert Conservative Allocation Fund;C,Allocation--30% to 50% Equity,4.71,-inf,6.12,10.84,7.09,6.22,-inf,3,False
CSIEX,Calvert Equity Fund;A,Large Growth,23.3,-inf,28.88,30.55,22.9,17.6,-inf,3,False
CSECX,Calvert Equity Fund;C,Large Growth,22.46,-inf,27.9,29.57,21.98,16.72,-inf,3,False
CEYIX,Calvert Equity Fund;I,Large Growth,23.59,-inf,29.19,30.87,23.26,18.06,-inf,3,False
CMACX,Calvert Moderate Allocation Fund;C,Allocation--50% to 70% Equity,8.43,-inf,10.97,15.46,10.05,8.99,-inf,3,False
CWVGX,Calvert International Equity Fund;A,Foreign Large Growth,7.91,-inf,12.82,20.23,12.77,8.87,-inf,3,False
CWVCX,Calvert International Equity Fund;C,Foreign Large Growth,7.16,-inf,11.98,19.34,11.93,8.0,-inf,2,False
CWVIX,Calvert International Equity Fund;I,Foreign Large Growth,8.16,-inf,13.09,20.52,13.12,9.36,-inf,3,False
CIOAX,Calvert International Opportunities Fund;A,Foreign Small/Mid Growth,9.06,-inf,14.91,18.13,13.48,11.37,-inf,3,False
COICX,Calvert International Opportunities Fund;C,Foreign Small/Mid Growth,8.27,-inf,13.99,17.22,12.64,10.46,-inf,2,False
COIIX,Calvert International Opportunities Fund;I,Foreign Small/Mid Growth,9.31,-inf,15.15,18.41,13.8,11.77,-inf,3,False
CCAFX,Calvert Mid-Cap Fund;A,Mid-Cap Blend,10.23,-inf,12.65,18.95,11.67,11.03,-inf,3,False
CCACX,Calvert Mid-Cap Fund;C,Mid-Cap Blend,9.46,-inf,11.79,18.07,10.84,10.19,-inf,3,False
TOKE,Cambria Marijuana Industry ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
EYLD,Cambria Emerging Shareholder Yield ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
FYLD,Cambria Foreign Shareholder Yield ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
GAA,Cambria Global Asset Allocation ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
GMOM,Cambria Global Momentum ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
BLDG,Cambria Global Real Estate ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
FAIL,Cambria Global Tail Risk ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
GVAL,Cambria Global Value ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
SYLD,Cambria Shareholder Yield ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
TAIL,Cambria Tail Risk ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
TRTY,Cambria Trinity ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
VAMO,Cambria Value & Momentum ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
CCCMX,Capital Group California Core Municipal Fund,Muni California Intermediate,-0.02,-inf,0.05,2.84,2.65,2.29,-inf,2,False
CCSTX,Capital Group California Short-Term Municipal Fund,,-inf,-inf,-0.1,1.74,1.63,1.21,-inf,-1,False
CCBPX,Capital Group Core Bond Fund,,-inf,-inf,-1.43,3.82,2.8,2.1,-inf,-1,False
CUSEX,Capital Group US Equity Fund,Large Growth,17.36,-inf,23.01,24.1,16.47,14.48,-inf,2,False
CIRCX,American Funds Capital Income Builder;529-C,World Allocation,9.35,-inf,14.25,10.88,6.98,6.73,-inf,3,False
CIREX,American Funds Capital Income Builder;529-E,World Allocation,9.87,-inf,14.85,11.46,7.55,7.3,-inf,3,False
CIBCX,American Funds Capital Income Builder;C,World Allocation,9.39,-inf,14.3,10.92,7.02,6.79,-inf,3,False
RIRAX,American Funds Capital Income Builder;R1,World Allocation,9.36,-inf,14.27,10.89,7.0,6.78,-inf,3,False
RIRBX,American Funds Capital Income Builder;R2,World Allocation,9.36,-inf,14.28,10.9,7.01,6.79,-inf,3,False
RIRCX,American Funds Capital Income Builder;R3,World Allocation,9.81,-inf,14.78,11.39,7.48,7.26,-inf,3,False
WSACX,Wellington Shields All-Cap Fund;Institutional,Large Growth,23.16,-inf,22.96,22.74,12.08,12.43,-inf,1,False
CCWAX,American Funds Capital World Bond Fund;529-A,,-inf,-inf,-4.55,4.22,3.56,2.07,-inf,-1,False
CCWCX,American Funds Capital World Bond Fund;529-C,,-inf,-inf,-5.25,3.45,2.79,1.29,-inf,-1,False
CCWEX,American Funds Capital World Bond Fund;529-E,,-inf,-inf,-4.69,4.06,3.4,1.89,-inf,-1,False
CCWFX,American Funds Capital World Bond Fund;529-F-1,,-inf,-inf,-4.44,4.43,3.79,2.29,-inf,-1,False
CWBFX,American Funds Capital World Bond Fund;A,,-inf,-inf,-4.59,4.24,3.61,2.13,-inf,-1,False
CWBCX,American Funds Capital World Bond Fund;C,,-inf,-inf,-5.24,3.49,2.84,1.34,-inf,-1,False
WBFFX,American Funds Capital World Bond Fund;F1,,-inf,-inf,-4.53,4.26,3.62,2.14,-inf,-1,False
BFWFX,American Funds Capital World Bond Fund;F2,,-inf,-inf,-4.22,4.59,3.94,2.44,-inf,-1,False
RCWAX,American Funds Capital World Bond Fund;R1,,-inf,-inf,-5.18,3.52,2.88,1.4,-inf,-1,False
RCWBX,American Funds Capital World Bond Fund;R2,,-inf,-inf,-5.18,3.55,2.91,1.39,-inf,-1,False
RCWCX,American Funds Capital World Bond Fund;R3,,-inf,-inf,-4.75,4.02,3.37,1.86,-inf,-1,False
RCWEX,American Funds Capital World Bond Fund;R4,,-inf,-inf,-4.45,4.34,3.69,2.19,-inf,-1,False
RCWFX,American Funds Capital World Bond Fund;R5,,-inf,-inf,-4.16,4.66,4.01,2.5,-inf,-1,False
RCWGX,American Funds Capital World Bond Fund;R6,,-inf,-inf,-4.11,4.71,4.06,2.55,-inf,-1,False
CWIAX,American Funds Capital World Growth & Income Fund;529-A,World Large-Stock Blend,10.46,-inf,15.67,18.88,12.77,11.4,-inf,3,False
CWICX,American Funds Capital World Growth & Income Fund;529-C,World Large-Stock Blend,9.7,-inf,14.8,17.99,11.93,10.54,-inf,3,False
CWIEX,American Funds Capital World Growth & Income Fund;529-E,World Large-Stock Blend,10.23,-inf,15.41,18.61,12.52,11.14,-inf,3,False
CWIFX,American Funds Capital World Growth & Income Fund;529-F-1,World Large-Stock Blend,10.65,-inf,15.89,19.13,13.02,11.64,-inf,3,False
CWGIX,American Funds Capital World Growth & Income Fund;A,World Large-Stock Blend,10.5,-inf,15.72,18.93,12.84,11.47,-inf,3,False
CWGCX,American Funds Capital World Growth & Income Fund;C,World Large-Stock Blend,9.73,-inf,14.86,18.05,11.98,10.61,-inf,3,False
CWGFX,American Funds Capital World Growth & Income Fund;F1,World Large-Stock Blend,10.44,-inf,15.63,18.87,12.78,11.42,-inf,3,False
WGIFX,American Funds Capital World Growth & Income Fund;F2,World Large-Stock Blend,10.72,-inf,15.97,19.21,13.09,11.74,-inf,3,False
RWIAX,American Funds Capital World Growth & Income Fund;R1,World Large-Stock Blend,9.71,-inf,14.82,18.02,11.97,10.62,-inf,3,False
RWIBX,American Funds Capital World Growth & Income Fund;R2,World Large-Stock Blend,9.72,-inf,14.84,18.02,11.97,10.64,-inf,3,False
RWICX,American Funds Capital World Growth & Income Fund;R3,World Large-Stock Blend,10.18,-inf,15.34,18.56,12.48,11.12,-inf,3,False
RWIEX,American Funds Capital World Growth & Income Fund;R4,World Large-Stock Blend,10.48,-inf,15.68,18.91,12.81,11.46,-inf,3,False
RWIFX,American Funds Capital World Growth & Income Fund;R5,World Large-Stock Blend,10.78,-inf,16.02,19.27,13.16,11.79,-inf,3,False
FTZAX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
FTZCX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
GFGEX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
HRCPX,Carillon ClariVest Capital Appreciation Fund;A,Large Growth,27.13,-inf,29.62,31.88,21.42,18.28,-inf,3,False
HRCCX,Carillon ClariVest Capital Appreciation Fund;C,Large Growth,26.27,-inf,28.64,30.9,20.5,17.38,-inf,3,False
HRCIX,Carillon ClariVest Capital Appreciation Fund;I,Large Growth,27.48,-inf,29.99,32.28,21.78,18.63,-inf,3,False
HRCLX,Carillon ClariVest Capital Appreciation Fund;R-3,Large Growth,26.82,-inf,29.28,31.56,21.1,17.92,-inf,3,False
HRCMX,Carillon ClariVest Capital Appreciation Fund;R-5,Large Growth,27.49,-inf,29.99,32.27,21.79,18.63,-inf,3,False
HAGAX,Carillon Eagle Mid Cap Growth Fund;A,Mid-Cap Growth,9.36,-inf,8.69,29.66,20.07,16.96,-inf,3,False
HAGCX,Carillon Eagle Mid Cap Growth Fund;C,Mid-Cap Growth,8.66,-inf,7.93,28.76,19.23,16.14,-inf,3,False
HAREX,Carillon Eagle Mid Cap Growth Fund;R-3,Mid-Cap Growth,9.11,-inf,8.4,29.32,19.74,16.64,-inf,3,False
HARSX,Carillon Eagle Mid Cap Growth Fund;R-5,Mid-Cap Growth,9.64,-inf,8.99,30.05,20.43,17.31,-inf,3,False
HRSCX,Carillon Eagle Small Cap Growth Fund;A,,-inf,-inf,-1.64,22.7,13.65,12.79,-inf,-1,False
HSCCX,Carillon Eagle Small Cap Growth Fund;C,,-inf,-inf,-2.36,21.84,12.86,12.0,-inf,-1,False
HSIIX,Carillon Eagle Small Cap Growth Fund;I,,-inf,-inf,-1.35,23.07,14.0,13.15,-inf,-1,False
HSRRX,Carillon Eagle Small Cap Growth Fund;R-3,,-inf,-inf,-1.86,22.41,13.36,12.5,-inf,-1,False
HSRSX,Carillon Eagle Small Cap Growth Fund;R-5,,-inf,-inf,-1.38,23.07,14.0,13.16,-inf,-1,False
HSRUX,Carillon Eagle Small Cap Growth Fund;R-6,,-inf,-inf,-1.25,23.21,14.13,13.29,-inf,-1,False
SCCIX,Carillon Reams Core Bond Fund;I,,-inf,-inf,-1.65,7.13,5.21,3.68,-inf,-1,False
SCCYX,Carillon Reams Core Bond Fund;Y,,-inf,-inf,-2.05,6.72,4.79,3.3,-inf,-1,False
SCPZX,Carillon Reams Core Plus Bond Fund;I,,-inf,-inf,-1.55,7.72,5.4,4.22,-inf,-1,False
SCPYX,Carillon Reams Core Plus Bond Fund;Y,,-inf,-inf,-1.93,7.29,4.97,3.83,-inf,-1,False
SUBFX,Carillon Reams Unconstrained Bond Fund;I,,-inf,-inf,-0.11,5.86,3.89,4.63,-inf,-1,False
UMBWX,Carillon Scout International Fund;I,Foreign Large Blend,7.86,-inf,13.93,14.68,8.77,7.38,-inf,2,False
UMBHX,Carillon Scout Small Cap Fund;I,Small Growth,5.6,-inf,7.83,23.25,17.31,15.63,-inf,3,False
